"","Sample","depth","ring","treatment","plant","bulkdensity","drywt","lf_final","hf_final","lf_perC","lf_13C","lf_perN","lf_isoN","hf_perC","hf_13C","hf_perN","hf_isoN","soc_perC","soc_isoC","per_recovery_wt","lf_frac","hf_frac","lf_mgCgsoil","lf_gCm2","lf_mgNgsoil","lf_gNm2","lf_CN","hf_mgCgsoil","hf_gCm2","hf_mgNgsoil","hf_gNm2","hf_CN","soc_mgCgsoil","soc_gCm2","sum_frac_C","soc_recovery","lf_pertotC","hf_pertotC","sum_frac_N","lf_pertotN","hf_pertotN"
"11",169,"0","5","ambient","LATR",1701998.865,25.022,0.102,24.61,18.72096997,-21.84029568,1.417161685,5.113417835,0.17,-26.81,0.0195183,9.8386616,0.545864096,-23.13599022,98.7610902405883,0.407641275677404,98.3534489649109,0.763144008048917,129.887023553081,0.0577693597114539,9.83233846606713,13.210186366279,1.67200863240349,284.575679462093,0.191969212293182,32.673138143794,8.70977492916904,5.45864096,929.060071836251,2.4351526404524,44.6109692558421,31.3386518517024,68.6613481482976,0.249738572004636,23.1319332243085,76.8680667756915
"12",175,"0","6","ambient","LATR",1701998.865,25.024,0.056,24.761,14.503474,-22.36556075,1.126593381,5.810807947,0.15,-28.16,0.0165061,9.4110917,0.412619249,-23.12263009,99.1727941176471,0.223785166240409,98.9490089514067,0.324566234015345,55.2411361911442,0.025211488705243,4.29099251612838,12.8737433084564,1.4842351342711,252.616651392253,0.163326223665281,27.7981047303045,9.08754945141493,4.12619249,702.277493475152,1.80880136828644,43.8370573517874,17.9437189569809,82.0562810430191,0.188537712370524,13.3721197675805,86.6278802324195
"13",114,"20","1","elevated","INSP",1499213.902,25.034,0.028,24.826,22.54129408,-22.75157648,1.625270023,5.281044413,0.11,-27.81,0.0119649,5.6807642,0.128443054,-24.67857108,99.2809778700967,0.111847886873852,99.1691299832228,0.252119611025006,37.7981225815521,0.0181783017671966,2.72531627241323,13.8692609603371,1.09086042981545,163.543312152102,0.118654872333626,17.7889034142608,9.19355782329982,1.28443054,192.563612172137,1.34298004084046,104.558401487437,18.7731465366548,81.2268534633452,0.136833174100823,13.2850106610859,86.714989338914
"14",120,"20","2","elevated","INSP",1499213.902,25.012,0.181,24.458,NA,NA,NA,NA,0.22,-25.7,0.0295951,9.7518485,NA,NA,98.5087158164081,0.72365264672957,97.7850631696785,NA,NA,NA,NA,NA,2.15127138973293,322.521597446247,0.289395872301295,43.3866314935519,7.43366300502448,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",126,"20","3","elevated","INSP",1499213.902,25,0.038,24.786,14.97242155,-21.24348912,1.174424972,5.680682678,0.11,-25.27,0.0126079,4.5032358,NA,NA,99.296,0.152,99.144,0.22758080756,34.1192310522339,0.0178512595744,2.67628565221511,12.748725467326,1.090584,163.501869409877,0.12499976376,18.7401383575708,8.72468848896327,NA,NA,1.31816480756,NA,17.2649737160913,82.7350262839087,0.1428510233344,12.4964170068365,87.5035829931635
"16",132,"20","4","ambient","INSP",1499213.902,25.058,0.034,24.847,17.56112993,-22.48793434,1.454594095,5.991763399,0.14,-25.57,0.0157923,7.4673869,0.102523946,-26.58084769,99.2936387580812,0.135685210312076,99.1579535477692,0.238278560786974,35.7230530880384,0.0197366905698779,2.95895208818332,12.0728731062256,1.38821134966877,208.12257543376,0.156593214981244,23.4766724858755,8.86507981737936,1.02523946,153.705325131097,1.62648991045574,158.644879944022,14.6498640572697,85.3501359427303,0.176329905551121,11.1930477749594,88.8069522250405
"17",138,"20","5","ambient","INSP",1499213.902,25.061,0.017,24.921,18.1342276,-19.00875922,1.502474143,5.364518939,0.09,-25.23,0.0097288,6.3388609,0.123099195,-24.89644393,99.5091975579586,0.0678344838593831,99.4413630740992,0.123012596943458,18.4422195458755,0.0101919558002474,1.52799218243004,12.0695771601042,0.894972267666893,134.175486559067,0.0967445133075296,14.5040719292872,9.25088397335745,1.23099195,184.552024469009,1.01798486461035,82.6963055778188,12.0839318166624,87.9160681833376,0.106936469107777,9.53085124773975,90.4691487522603
"18",144,"20","6","ambient","INSP",1499213.902,25.02,0.053,24.806,22.97104254,-22.57547851,2.361556995,5.460079684,0.11,-26.1,0.0139558,8.83774,0.108416535,-26.12454795,99.3565147881695,0.211830535571543,99.1446842525979,0.486596824388489,72.9512723792276,0.0500249883033573,7.49981579117807,9.72707522563943,1.09059152677858,163.502997834985,0.138364338449241,20.7437739744135,7.88202754410353,1.08416535,162.53957647867,1.57718835116707,145.474890077152,30.8521695603714,69.1478304396286,0.188389326752598,26.5540459035944,73.4459540964056
"19",109,"20","1","elevated","LATR",1499213.902,25.002,0.02,24.793,13.72552641,-22.45023377,1.106589592,6.972185172,0.1,-27.03,0.0138008,7.6398848,0.196975723,-23.79988578,99.244060475162,0.0799936005119591,99.16406687465,0.109795427645788,16.4606831502601,0.00885200857531398,1.32710543167339,12.4034479532679,0.9916406687465,148.668147637333,0.136854345412367,20.5173937191331,7.24595675613008,1.96975723,295.308742278101,1.10143609639229,55.9173526370196,9.96838836183225,90.0316116381677,0.145706353987681,6.07523854180195,93.924761458198
"20",115,"20","2","elevated","LATR",1499213.902,25,0.107,24.594,8.031304655,-23.59743403,0.64221795,5.184436854,0.14,-25.17,0.0161278,8.0301202,0.217475336,-24.10819641,98.804,0.428,98.376,0.343739839234,51.5339545650858,0.02748692826,4.12087849706687,12.5055748675352,1.377264,206.481333552413,0.15865884528,23.7863546519043,8.68066320266868,2.17475336,326.042047073321,1.721003839234,79.1355870917703,19.9732174558655,80.0267825441346,0.18614577354,14.766345610363,85.233654389637
"21",121,"20","3","elevated","LATR",1499213.902,25.005,0.027,24.736,16.83666714,-21.07969679,1.425249057,5.74777852,0.12,-29.25,0.0114738,7.2496494,0.149790143,-24.44631041,99.0321935612878,0.107978404319136,98.9242151569686,0.181799645182963,27.2556555436966,0.0153896118932214,2.3072320096702,11.8131403471611,1.18709058188362,177.97027032932,0.113503665986803,17.0166273975379,10.4586100507243,1.49790143,224.567464768168,1.36889022706659,91.3872034334454,13.2808052529197,86.7191947470803,0.128893277880024,11.9398095434785,88.0601904565215
"22",127,"20","4","ambient","LATR",1499213.902,25.069,0.081,24.726,19.39153452,-18.27640039,1.462949332,5.670516641,0.18,-24.18,0.0190801,7.8464892,0.280681799,-25.87337087,98.9548845187283,0.323108221309187,98.6317762974191,0.626556422721289,93.9342099331146,0.0472690956527983,7.08664853376429,13.2550964656375,1.77537197335354,266.166234367281,0.188190415493239,28.213768713062,9.43391282016342,2.80681799,420.80205509917,2.40192839607483,85.5747827123922,26.0855579102687,73.9144420897313,0.235459511146037,20.0752543070902,79.9247456929098
"23",133,"20","5","ambient","LATR",1499213.902,25.025,0.072,24.793,21.98088673,-20.61938385,1.609935367,4.59291676,0.16,-24.6,0.0192204,7.8674091,0.25354162,-25.39498065,99.3606393606394,0.287712287712288,99.0729270729271,0.632417120703297,94.8128539221194,0.0463198187508491,6.94433162093933,13.6532727838384,1.58516683316683,237.650415327303,0.190422128751249,28.5483502672306,8.32448856423384,2.5354162,380.113121439601,2.21758395387013,87.4642969414698,28.5182944077315,71.4817055922685,0.236741947502098,19.5655308404687,80.4344691595313
"24",139,"20","6","ambient","LATR",1499213.902,25.036,0.101,24.683,20.29844333,-21.57201513,1.666788739,4.730158255,0.2,-24.68,0.0226906,8.4467863,0.33031213,-24.56474214,98.9934494328167,0.403419076529797,98.590030356287,0.818877926318102,122.767317117703,0.0672414373857645,10.0809297719201,12.1781740271285,1.97180060712574,295.615088217495,0.223706694280236,33.5384186035394,8.81422262963518,3.3031213,495.208537295231,2.79067853344384,84.4861051104554,29.3433269545226,70.6566730454774,0.290948131666001,23.1111425258972,76.8888574741028
"25",78,"40","1","elevated","INSP",1292567.213,25.003,0.046,24.892,8.816096949,-18.78644043,0.656939478,5.418328841,0.11,-26.09,0.012877,7.9113668,0.16834772,-26.61513291,99.7400311962564,0.183977922649282,99.5560532736072,0.162196720255169,20.9650162657965,0.0120862360468744,1.56222724427685,13.4199530462683,1.09511658600968,141.551179348861,0.128198329800424,16.5704957861389,8.54236235147938,1.6834772,217.600743255304,1.25731330626485,74.6854965582455,12.9002627624306,87.0997372375694,0.140284565847298,8.61551374085615,91.3844862591439
"26",84,"40","2","elevated","INSP",1292567.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",90,"40","3","elevated","INSP",1292567.213,25.024,0.042,24.94,17.36313976,-21.54048394,1.369264546,6.072209483,0.12,-25.7,0.014811,7.6679722,0.183614913,-25.80341273,99.8321611253197,0.167838874680307,99.6643222506394,0.291420983823529,37.6681208870497,0.0229815820540281,2.9705239465906,12.680631957296,1.19597186700767,154.587402296451,0.147612827685422,19.0799501284395,8.10208628721896,1.83614913,237.334616361647,1.4873928508312,81.0061027467416,19.5927379683635,80.4072620316365,0.17059440973945,13.4714742934004,86.5285257065996
"28",96,"40","4","ambient","INSP",1292567.213,25.022,0.042,24.854,17.27325538,-21.27728588,1.496896797,4.853937307,0.12,-25.38,0.0167846,9.5839704,0.156929008,-25.77563523,99.4964431300456,0.167852289984813,99.3285908400608,0.28993554710255,37.4761182067973,0.0251257555247382,3.24767277931303,11.5393762713756,1.19194309008073,154.066655800026,0.166719066581408,21.5495599245092,7.14941076939575,1.56929008,202.841290509415,1.48187863718328,94.4298734866965,19.5654043338969,80.4345956661031,0.191844822106147,13.0969161684418,86.9030838315582
"29",102,"40","5","ambient","INSP",1292567.213,25.005,0.068,25.169,7.620982738,-20.86150923,0.741870029,4.824446578,0.13,-28.23,0.0108658,6.8525207,0.134928388,-26.98562192,100.927814437113,0.271945610877824,100.655868826235,0.207249280617476,26.7883625043986,0.0201748298228354,2.60773235568517,10.2726656153945,1.30852629474105,169.135818593066,0.10937065394921,14.1368921359118,11.9641443796131,1.34928388,174.404010431743,1.51577557535853,112.339263651362,13.6728209628563,86.3271790371437,0.129545483772046,15.5735493321682,84.4264506678318
"30",108,"40","6","ambient","INSP",1292567.213,25.061,0.032,25.044,22.06175933,-21.10277412,1.864668278,4.735974392,0.09,-26.05,0.0174531,5.5863932,0.141724682,-24.19067298,100.059853956347,0.127688440205898,99.9321655161406,0.281703163704561,36.4120273202887,0.0238096583919237,3.07755837901309,11.8314659986938,0.899389489645266,116.252136603227,0.174412607796975,22.5440018372199,5.15667703731715,1.41724682,183.188677226051,1.18109265334983,83.3371179022879,23.851063919972,76.148936080028,0.198222266188899,12.0115963003036,87.9884036996964
"31",73,"40","1","elevated","LATR",1292567.213,25.001,0.06,24.796,16.03092697,-23.65369739,0.914181063,5.026813993,0.11,-27.67,0.0137734,8.4816313,0.23816478,-27.11718544,99.420023199072,0.239990400383985,99.180032798688,0.384726858205672,49.7285322877151,0.0219394679332827,2.8358236921226,17.5358335660471,1.09098036078557,141.016544437834,0.136604626374945,17.6570661196369,7.98640858466319,2.3816478,307.843985919358,1.47570721899124,61.9616056996857,26.070676707041,73.929323292959,0.158544094308228,13.8380858833063,86.1619141166937
"32",79,"40","2","elevated","LATR",1292567.213,25.011,0.084,24.639,21.97041008,-22.82691216,1.193050491,5.189521462,0.14,-25.05,0.0187098,8.7325074,0.24325773,-25.29930261,98.8485066570709,0.335852225020991,98.5126544320499,0.73788111099916,95.3760931169528,0.0400688661964735,5.17917027076457,18.4153229437798,1.3791771620487,178.267918058254,0.184315206189277,23.8239792377594,7.48270959604058,2.4325773,314.426966106807,2.11705827304786,87.0294347089344,34.8540765454159,65.1459234545841,0.22438407238575,17.8572684640419,82.1427315359581
"33",85,"40","3","elevated","LATR",1292567.213,25.022,0.076,24.736,12.24902974,-20.0995699,0.958963408,4.800040458,0.13,-25.85,0.0152973,8.5995128,0.191550349,-28.18198948,99.160738550076,0.303732715210615,98.8570058348653,0.372043106162577,48.0890720848425,0.0291268559699464,3.76484190445261,12.7731982657674,1.28514107585325,166.113121872746,0.151224527535769,19.546786609415,8.49823171409334,1.91550349,247.591700756107,1.65718418201583,86.5142867484844,22.4503172429523,77.5496827570477,0.180351383505715,16.1500596245903,83.8499403754097
"34",91,"40","4","ambient","LATR",1292567.213,25.064,0.035,24.911,18.71720653,-21.96293591,1.635361215,5.262739823,0.14,-26.44,0.0165339,9.1335117,0.174820399,-27.37129809,99.5292052345994,0.139642515161187,99.3895627194382,0.26137177966406,33.7840592797224,0.0228365953259655,2.95178343748921,11.4453041678624,1.39145387807214,179.854766119774,0.164329709104692,21.2407194110552,8.46745172040475,1.74820399,225.967115910978,1.6528256577362,94.5442103547765,15.8136327591895,84.1863672408105,0.187166304430658,12.2012321584445,87.7987678415555
"35",97,"40","5","ambient","LATR",1292567.213,25.038,0.188,24.975,11.20321691,-22.63809616,0.699037806,4.911901843,0.13,-27.26,0.0108883,6.699656,0.235826744,-25.96390493,100.499241153447,0.750858694783928,99.7483824586628,0.841203282642383,108.731178261152,0.0524878614617781,6.78440888059806,16.026625189425,1.29672897196262,167.610935330607,0.108609031272466,14.0384472858481,11.9394212135962,2.35826744,304.821917242944,2.137932254605,90.6569042315659,39.3465827006666,60.6534172993334,0.161096892734244,32.58154801804,67.41845198196
"36",103,"40","6","ambient","LATR",1292567.213,25.023,0.045,24.84,19.31074697,-21.57672136,1.536145071,3.240082596,0.12,-28.87,0.0160491,4.4001993,0.176351897,-25.66595555,99.4485073732166,0.179834552211965,99.2686728210047,0.347273953422851,44.8874926123266,0.0276251960975902,3.57074227284407,12.5709136035108,1.19122407385206,153.973718119746,0.159317285697159,20.5928299956301,7.47705478811896,1.76351897,227.946680012553,1.53849802727491,87.2402312335153,22.5722716094714,77.4277283905286,0.186942481794749,14.7773774223886,85.2226225776114
"37",42,"60","1","elevated","INSP",1576997.704,25.005,0.025,24.947,20.35735013,-23.36379807,1.205532018,2.188585577,0.09,-26.98,0.0098702,4.1412702,0.101741944,-27.72787027,99.868026394721,0.0999800039992002,99.7680463907218,0.203532794741052,32.0970749995342,0.0120529095980804,1.90074107626923,16.8866109120629,0.897912417516497,141.60058208166,0.0984730571485703,15.5291785029156,9.11835626431075,1.01741944,160.446812088497,1.10144521225755,108.25871503473,18.478703477578,81.521296522422,0.110525966746651,10.9050478840943,89.0949521159057
"38",48,"60","2","elevated","INSP",1576997.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",54,"60","3","elevated","INSP",1576997.704,25.037,0.253,24.818,10.93827835,-19.95080578,0.960374716,5.247485998,0.09,-27.1,0.0111841,8.2106045,0.149935409,-24.7128063,100.135799017454,1.01050445340895,99.1252945640452,1.10531789853018,174.308378817219,0.097046292745936,15.3041780842053,11.3895942570816,0.892127651076407,140.688325742241,0.110862720693374,17.4830255992644,8.04713834819074,1.49935409,236.447795741301,1.99744554960658,133.220402233777,55.3365721908104,44.6634278091896,0.20790901343931,46.6772898108453,53.3227101891547
"40",60,"60","5","ambient","INSP",1576997.704,25.041,0.034,24.796,17.98542634,-20.99406187,1.473181335,5.732557641,0.13,-25.35,0.0134759,6.9270056,0.120695298,-26.50136887,99.1573818936943,0.135777325186694,99.0216045685077,0.244201308078751,38.5104902153987,0.0200024621181263,3.15438368346321,12.2085624577914,1.2872808593906,203.003895966212,0.133440524100475,21.0435400127006,9.64685104519921,1.20695298,190.336207829596,1.53148216746935,126.888304088644,15.9454228894009,84.0545771105991,0.153442986218602,13.0357617582011,86.9642382417989
"41",66,"60","5","ambient","INSP",1576997.704,25.06,0.026,24.935,8.891360981,-23.63176421,0.979158327,2.723486382,NA,NA,NA,NA,0.087402493,-30.16586395,99.6049481245012,0.103750997605746,99.5011971268954,0.0922487571851556,14.5476078277844,0.0101588653240223,1.60205072912285,9.08061621478709,NA,NA,NA,NA,NA,0.87402493,137.833530784876,NA,NA,NA,NA,NA,NA,NA
"42",72,"60","6","ambient","INSP",1576997.704,25.007,0.149,24.829,13.33393569,-23.50588688,0.924713557,4.41462714,0.1,-26.79,0.0111856,6.4101404,0.095490031,-27.86653951,99.8840324709082,0.59583316671332,99.2881993041948,0.794480112692446,125.289331358965,0.0550975006970048,8.6888632095315,14.4195308796581,0.992881993041948,156.57726233701,0.1110598082137,17.5141062559686,8.94006579888428,0.95490031,150.587559641889,1.78736210573439,187.177874697139,44.4498688958166,55.5501311041833,0.166157308910705,33.1598417537052,66.8401582462948
"43",37,"60","1","elevated","LATR",1576997.704,25,0.041,24.767,16.72222191,-21.45084402,1.310095177,4.706483663,0.21,-25.95,0.0129877,7.9215974,0.171695173,-25.43355504,99.232,0.164,99.068,0.274244439324,43.2482851148715,0.0214855609028,3.38826802128678,12.7641275256752,2.080428,328.083017933731,0.12866654636,20.290684819133,16.1691446522479,1.71695173,270.762893608883,2.354672439324,137.142611418901,11.6468190965335,88.3531809034664,0.1501521072628,14.3091970498925,85.6908029501075
"44",43,"60","2","elevated","LATR",1576997.704,25.03,0.03,24.729,20.92191839,-20.8538803,1.525586095,3.91938628,0.11,-25.3,0.0112347,7.7531839,0.144706658,-25.33834249,98.9172992409109,0.119856172592889,98.797443068318,0.250762106152617,39.5451265652881,0.0182850910307631,2.88355465729444,13.7140201123818,1.0867718737515,171.383674967789,0.110995963363963,17.5040379378238,9.7910936651624,1.44706658,228.202067419513,1.33753397990412,92.4307145497144,18.7480923789759,81.2519076210241,0.129281054394726,14.1436741186642,85.8563258813358
"45",49,"60","3","elevated","LATR",1576997.704,25.004,0.064,24.93,6.159856066,-21.92479126,0.554701621,4.945460258,0.11,-25.76,0.0086884,6.5461575,0.202524845,-25.5605051,99.9600063989761,0.255959046552552,99.7040473524236,0.157667088555431,24.864063664828,0.0141980898032315,2.23903550208819,11.1048099244693,1.09674452087666,172.956359129707,0.0866268645016797,13.6610366423868,12.6605589061277,2.02524845,319.381215567956,1.25441160943209,61.9386529801857,12.5690074430044,87.4309925569956,0.100824954304911,14.0819203947211,85.918079605279
"46",55,"60","4","ambient","LATR",1576997.704,25.052,0.067,24.775,14.72202115,-22.46453802,1.41536836,4.281410399,0.13,-25.97,0.0153956,7.5637674,0.127008851,-26.23313567,99.1617435733674,0.267443717068498,98.8942998562989,0.393731205911704,62.0913207715908,0.0378531375219543,5.96943109613182,10.4015474459243,1.28562589813189,202.742908955692,0.152253708286764,24.0103748393712,8.44397100470264,1.27008851,200.292666414678,1.67935710404359,132.223627788239,23.4453532821381,76.5546467178619,0.190106845808718,19.9115067955214,80.0884932044786
"47",61,"60","5","ambient","LATR",1576997.704,25.03,0.077,24.679,13.10450486,-21.64252087,1.13463318,4.77156665,0.12,-24.57,0.0159267,7.9113668,0.134744219,-23.78307915,98.9053136236516,0.307630842988414,98.5976827806632,0.403134987702757,63.5742950009315,0.0349048161646025,5.50448149501202,11.5495519529933,1.18317219336796,186.585983237791,0.157033571434279,24.7641581602778,7.53451750833506,1.34744219,212.491323990273,1.58630718107072,117.727290479951,25.4134251242973,74.5865748757028,0.191938387598881,18.1854274182753,81.8145725817247
"48",67,"60","6","ambient","LATR",1576997.704,25.013,0.37,24.8,9.967933492,-22.26523224,0.990673914,3.454653071,0.09,-29.81,0.0079493,5.9144334,0.128826003,-24.22217196,100.627673609723,1.47923079998401,99.1484428097389,1.47448742335585,232.526328120906,0.146543536632951,23.1098820806203,10.0617704283268,0.89233598528765,140.72117999952,0.0788160716427458,12.429276401891,11.3217516007699,1.28826003,203.158310946497,2.36682340864351,183.722490299067,62.2981595488328,37.7018404511672,0.225359608275697,65.0265314863677,34.9734685136323
"49",6,"80","1","elevated","INSP",1301132.155,25.002,0.024,24.94,18.35554722,-20.90156111,1.117391608,4.433948652,0.17,-25.73,0.0108278,7.1321696,0.077935045,-27.28039687,99.8480121590273,0.0959923206143509,99.752019838413,0.17619915737941,22.9258389350255,0.0107261013486921,1.39560753625722,16.4271389623682,1.69578433725302,220.643952914527,0.108009492040637,14.0534623139289,15.7003269362197,0.77935045,101.403793050872,1.87198349463243,240.197910276748,9.41243113973112,90.5875688602689,0.118735593389329,9.03360234493601,90.966397655064
"50",12,"80","2","elevated","INSP",1301132.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",18,"80","3","elevated","INSP",1301132.155,25.011,0.025,24.646,14.83846961,-20.65743536,1.258467804,5.200707601,0.22,-25.96,0.0195114,9.1815166,0.195717731,-24.4710255,98.6405981368198,0.0999560193514853,98.5406421174683,0.148319435548359,19.298318680342,0.0125791432169845,1.63671277219687,11.7909012553491,2.1678941265843,282.071675673448,0.192266588461077,25.016424057886,11.2754594749736,1.95717731,254.65463310774,2.31621356213266,118.344595060356,6.40353022593448,93.5964697740655,0.204845731678062,6.1407885406927,93.8592114593073
"52",24,"80","4","ambient","INSP",1301132.155,25.061,0.398,24.807,10.71038092,-22.22136589,1.078231412,5.716286894,0.14,-27.5,0.0112308,8.9570465,0.111335782,-26.13417921,100.574597980927,1.58812497506085,98.9864730058657,1.70094234314672,221.315077646924,0.171236623429233,22.2801476857401,9.93328593546856,1.38581062208212,180.31227611316,0.111169728103428,14.4646507897977,12.465719272002,1.11335782,144.86256596227,3.08675296522884,277.247162572482,55.1045827867414,44.8954172132586,0.28240635153266,60.6348343441664,39.3651656558336
"53",30,"80","5","ambient","INSP",1301132.155,25.019,0.078,24.619,8.516999531,-18.79120851,0.647275596,5.063423173,0.16,-26.38,0.0134789,8.030503,0.089185749,-28.19866019,98.7129781366162,0.311763060074344,98.4012150765418,0.265528583643631,34.5487778250335,0.0201796620520404,2.62564071729431,13.1582274747154,1.57441944122467,204.852776043455,0.13263401378952,17.2574380188258,11.8704048549956,0.89185749,116.042445791659,1.8399480248683,206.305160353399,14.4313089312747,85.5686910687253,0.15281367584156,13.2054032081285,86.7945967918715
