"","contrast","plant","depth","fraction","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","LATR","0","hf",0.291246021309208,0.362189400461257,27.0000000000001,0.804126296733972,0.428347708527541
"2","ambient - elevated","LYAN","0","hf",0.334475648869815,0.411508449677349,27.0000000000001,0.81280384189454,0.423439963702762
"3","ambient - elevated","LATR","20","hf",0.410145627123158,0.362189400461257,27.0000000000001,1.13240648843072,0.267420364327027
"4","ambient - elevated","LYAN","20","hf",-0.0119078017048663,0.454385241907516,27.0000000000001,-0.0262064006631843,0.979285447197863
"5","ambient - elevated","LATR","0","lf",0.180551141126201,0.362189400461257,27,0.498499240718432,0.622169044722726
"6","ambient - elevated","LYAN","0","lf",0.460667324920457,0.362189400461257,27.0000000000001,1.27189620771283,0.214256456619057
"7","ambient - elevated","LATR","20","lf",1.28543794101054,0.362189400461257,27.0000000000002,3.54907664159554,0.00143951164010922
"8","ambient - elevated","LYAN","20","lf",0.225241590971352,0.454385241907515,27.0000000000002,0.49570622061972,0.624112613465637
