"","contrast","treatment","depth","estimate","SE","df","t.ratio","p.value"
"1","INSP - LATR","ambient","0",-0.0650428066872845,0.0312833665853034,11.0064929251439,-2.07914984181533,0.061774100229042
"2","INSP - LATR","elevated","0",0.0302725786462265,0.0361956613945258,11.482827858186,0.836359317108786,0.420017143223535
"3","INSP - LATR","ambient","20",-0.0702057239289033,0.0312833665853034,11.0064929251439,-2.24418697832494,0.0463463945536559
"4","INSP - LATR","elevated","20",0.0413445505719174,0.0312833665853034,11.0064929251439,1.32161448989766,0.213108599892501
