"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",0.187959015713581,0.187959015713581,1,10.573124015725,0.854498127290669,0.37589810979096
"treatment",0.142196951440371,0.142196951440371,1,3.92706168516678,0.646454910667315,0.467231182354536
"depth",0.108884103633953,0.108884103633953,1,9.99052945840057,0.495008245780111,0.49777080495931
"plant:treatment",2.13324357975118,2.13324357975118,1,10.5731240145963,9.69813891093128,0.0103016726373584
"plant:depth",0.153118557428565,0.153118557428565,1,9.99052945823339,0.696106648991692,0.42359574822263
"treatment:depth",2.59048143156522,2.59048143156522,1,9.99052945836031,11.7768308354351,0.00642850861227512
"plant:treatment:depth",0.00283325174671385,0.00283325174671385,1,9.99052945685015,0.012880511756878,0.911888494407469
