"","contrast","plant","depth","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","INSP","0",0.125582667412724,0.230156141675416,13.8949267949683,0.545641174285196,0.593964661296695
"2","ambient - elevated","LATR","0",0.213560736041193,0.201792817295892,13.788258924833,1.05831683656037,0.308100263738877
"3","ambient - elevated","INSP","20",0.0367204785015151,0.230156141675416,13.8949267949683,0.159545942307728,0.875534724491388
"4","ambient - elevated","LATR","20",0.480838852559979,0.201792817295892,13.788258924833,2.38283432980133,0.0321448581197878
