"","contrast","plant","depth","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","INSP","0",-1.52581523659391,0.727395912233873,13.6475975731611,-2.09764065336585,0.0550674547286965
"2","ambient - elevated","LATR","0",-0.449818786202055,0.639700409775099,13.3091228852179,-0.703171014631988,0.49406688856387
"3","ambient - elevated","INSP","20",-2.05135329610466,0.727395912233874,13.6475975731611,-2.820133109911,0.0139063682090019
"4","ambient - elevated","LATR","20",0.788126702880052,0.639700409775099,13.3091228852179,1.23202469599345,0.239263474625725
