"","contrast","treatment","depth","estimate","SE","df","t.ratio","p.value"
"1","INSP - LATR","ambient","0",0.314808266999996,0.382939701027054,10.0207707244946,0.822083127332248,0.430155909841305
"2","INSP - LATR","elevated","0",-1.04306487074274,0.449453324419761,10.5461037741348,-2.32074125180701,0.0414662353930566
"3","INSP - LATR","ambient","20",0.607590122,0.382939701027054,10.0207707244946,1.58664698481361,0.143612906420001
"4","INSP - LATR","elevated","20",-0.658088898576064,0.44945332441976,10.5461037741348,-1.46419853368678,0.172301536969753
