"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",0.291763334336428,0.291763334336428,1,10.8065870494507,3.46633091164964,0.0900244040858176
"treatment",0.0564236749760977,0.0564236749760977,1,3.53643679451646,0.670348552066505,0.464492772009021
"depth",0.0376269792887597,0.0376269792887597,1,10.8065870504606,0.447032049853923,0.517774756339723
"plant:treatment",0.921760870756931,0.921760870756931,1,10.8065870517508,10.9510957116002,0.00712465019061981
"plant:depth",0.00545497874858997,0.00545497874858997,1,10.8065870505714,0.0648085596554977,0.803830458055501
"treatment:depth",1.36658717273657e-05,1.36658717273657e-05,1,10.8065870508314,0.000162359104206646,0.990065803292488
"plant:treatment:depth",0.0141885739973661,0.0141885739973661,1,10.806587055661,0.168569134127687,0.68940942266429
