"","plant","treatment","depth","emmean","SE","df","lower.CL","upper.CL"
"1","INSP","ambient","0",10.4150241666667,0.881634552159249,12.538068700142,8.50321067721127,12.3268376561221
"2","LATR","ambient","0",9.4626724,0.881634552159251,12.5380687001419,7.55085891054459,11.3744858894554
"3","INSP","elevated","0",7.94461257879911,1.07855452771449,14.3521413149198,5.63665668930849,10.2525684682897
"4","LATR","elevated","0",7.43786723333333,0.881634552159251,12.5380687001419,5.52605374387793,9.34968072278874
"5","INSP","ambient","20",7.54799593333333,0.88163455215925,12.5380687001419,5.63618244387792,9.45980942278873
"6","LATR","ambient","20",8.05356153333333,0.88163455215925,12.5380687001419,6.14174804387793,9.96537502278874
"7","INSP","elevated","20",6.64528283333333,0.88163455215925,12.538068700142,4.73346934387793,8.55709632278874
"8","LATR","elevated","20",7.6398848,0.881634552159249,12.538068700142,5.7280713105446,9.5516982894554
