"","contrast","plant","depth","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","INSP","0",2.21938842052549,1.38902231550971,14.9442075131961,1.59780616606658,0.131010761062615
"2","ambient - elevated","LATR","0",1.00333333333333,1.21406854170009,14.8465217535581,0.826422313791559,0.421647948912321
"3","ambient - elevated","INSP","20",0.626666666666665,1.21406854170009,14.8465217535581,0.516170747484429,0.613336960572163
"4","ambient - elevated","LATR","20",2.66333333333333,1.21406854170009,14.8465217535581,2.19372567680883,0.044598815396905
