"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",0.000589323315286097,0.000589323315286097,1,10.5228875909084,0.00034408110847074,0.985547575267018
"treatment",5.02762732165189,5.02762732165189,1,3.35285137460974,2.93542023018713,0.175462081312982
"depth",10.0879108525881,10.0879108525881,1,10.5228875936049,5.88990704809875,0.0345164733373736
"plant:treatment",0.30520097941213,0.30520097941213,1,10.5228875936451,0.178194021140162,0.68142516513705
"plant:depth",3.05958290559173,3.05958290559173,1,10.5228875923044,1.78636183281338,0.209549563563662
"treatment:depth",3.53043621537779,3.53043621537779,1,10.5228875923455,2.06127328558638,0.180135970361897
"plant:treatment:depth",0.000658981424526655,0.000658981424526655,1,10.5228875912704,0.000384751550008983,0.984717399245388
