"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",39.0103496777888,39.0103496777888,1,10.6727257133151,1.06552913420598,0.324781918664267
"treatment",4.28384612470415,4.28384612470415,1,3.5284376306959,0.117009021709092,0.751686710975487
"depth",428.07018414501,428.07018414501,1,10.6727257122637,11.6923138720576,0.00597635664969055
"plant:treatment",370.855880372575,370.855880372575,1,10.6727257132587,10.1295617289372,0.00903705408050736
"plant:depth",1.29037196671429,1.29037196671429,1,10.6727257131515,0.0352452345557821,0.854604243721123
"treatment:depth",44.810827756565,44.810827756565,1,10.6727257130276,1.22396345833556,0.292897516274788
"plant:treatment:depth",0.24245545228477,0.24245545228477,1,10.6727257112856,0.00662243097768494,0.936647084597179
