"","contrast","treatment","depth","estimate","SE","df","t.ratio","p.value"
"1","INSP - LATR","ambient","0",-3.0479396743034,2.74111169931634,10.1884611008118,-1.11193559717526,0.291714732753311
"2","INSP - LATR","elevated","0",-2.76243591926871,3.14636693062063,11.2635054859423,-0.877976402683526,0.398297980935349
"3","INSP - LATR","ambient","20",-4.04171662161075,2.74111169931634,10.1884611008118,-1.47448081835512,0.170568844588813
"4","INSP - LATR","elevated","20",0.158117691831556,3.14636693062063,11.2635054859423,0.0502540534267459,0.960800068379996
