"","contrast","plant","depth","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","INSP","0",-35.9015785482739,46.3386049469165,14.5874177057168,-0.774766063618039,0.450854508199913
"2","ambient - elevated","LATR","0",83.1182319929552,40.9109623778244,14.0461777012305,2.03168606070262,0.0615495819964808
"3","ambient - elevated","INSP","20",-47.9219063934711,40.9109623778244,14.0461777012305,-1.17137079179166,0.26093754538033
"4","ambient - elevated","LATR","20",88.7706621310043,40.9109623778244,14.0461777012306,2.16985025458902,0.0476567409945086
