"","contrast","plant","depth","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","INSP","0",2.47041158786756,1.39303960920516,13.7053615285279,1.773396514746,0.0983745423570851
"2","ambient - elevated","LATR","0",2.02480516666666,1.24681954072034,12.5380687001419,1.62397612528341,0.129240591954085
"3","ambient - elevated","INSP","20",0.902713099999993,1.24681954072034,12.5380687001419,0.72401263416072,0.482349304375487
"4","ambient - elevated","LATR","20",0.413676733333332,1.24681954072034,12.5380687001419,0.331785571065347,0.745531722776906
