"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",0.00141144166943014,0.00141144166943014,1,10.6667693082992,0.961489858981368,0.348528440525404
"treatment",0.000142645401845939,0.000142645401845939,1,3.52787575113014,0.0971716439125444,0.772787233308555
"depth",0.00597622774555779,0.00597622774555779,1,10.6667693089561,4.07107321313309,0.0694891830285662
"plant:treatment",0.0149175246498505,0.0149175246498505,1,10.666769307795,10.16198471576,0.00896270314616777
"plant:depth",1.21718327652094e-05,1.21718327652094e-05,1,10.6667693082773,0.00829158868016915,0.929133801969285
"treatment:depth",0.0017388504288964,0.0017388504288964,1,10.6667693083429,1.18452436957193,0.30041591251705
"plant:treatment:depth",9.18794982399865e-05,9.18794982399865e-05,1,10.6667693071647,0.0625893423153013,0.807202056192985
