"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",0.00120185789033567,0.00120185789033567,1,11.698224405611,2.88034042143696,0.116085582798145
"treatment",0.00175430574794598,0.00175430574794598,1,4.08021300196712,4.2043221565544,0.108259230668973
"depth",0.000846192719808192,0.000846192719808192,1,10.5890859084208,2.02796280224818,0.183222140697775
"plant:treatment",0.000288338683084194,0.000288338683084194,1,11.6982244032307,0.691024763101856,0.422459460126787
"plant:depth",2.24167100365246e-05,2.24167100365246e-05,1,10.589085916896,0.0537232867155367,0.821124743676314
"treatment:depth",5.8070981867869e-05,5.8070981867869e-05,1,10.5890859133202,0.139171359385792,0.716465950609057
"plant:treatment:depth",0.000230605903097324,0.000230605903097324,1,10.5890859271165,0.552663929283422,0.473403289277323
