"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",102.909447130635,102.909447130635,1,13.9999999998977,1.57134510501734,0.230541867671243
"treatment",127.007671374338,127.007671374338,1,13.9999999998977,1.9393057515932,0.185467140367295
"depth",190.022511418455,190.022511418455,1,13.9999999998977,2.90149205428589,0.110583450022907
"plant:treatment",5.75764009377582,5.75764009377582,1,13.9999999998977,0.0879145679047473,0.771198407685679
"plant:depth",17.3747088721074,17.3747088721074,1,13.9999999998977,0.265297934237564,0.614539510019205
"treatment:depth",33.2171549168103,33.2171549168103,1,13.9999999998977,0.507199438306908,0.488053284498291
"plant:treatment:depth",142.020425354976,142.020425354976,1,13.9999999998977,2.16853852018789,0.162983398413646
