"","contrast","plant","depth","estimate","SE","df","t.ratio","p.value"
"1","ambient - elevated","INSP","0",-0.0743122331155397,0.0433600617345599,12.4559128733393,-1.71384057454673,0.111314027571333
"2","ambient - elevated","LATR","0",0.0210031522179712,0.0393524849882209,10.8977718734808,0.53371857518675,0.604251630116277
"3","ambient - elevated","INSP","20",-0.047116147218969,0.0393524849882209,10.8977718734808,-1.19728518372021,0.256590044001251
"4","ambient - elevated","LATR","20",0.0644341272818517,0.0393524849882209,10.8977718734808,1.63735853786967,0.130077918076553
