"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"plant",0.0998437769189917,0.0998437769189917,1,11.2924077224481,0.0480811634622744,0.830349631636204
"treatment",12.0068469839398,12.0068469839398,1,3.88347953549048,5.78206464454686,0.0759118512441313
"depth",5.68381706881907,5.68381706881907,1,11.2924077209075,2.7371213911237,0.125542848171413
"plant:treatment",0.236916560862208,0.236916560862208,1,11.2924077167839,0.114090474551839,0.741730196417448
"plant:depth",0.000132252837746377,0.000132252837746377,1,11.2924077191414,6.36881987666842e-05,0.993771804556351
"treatment:depth",0.00159246340406854,0.00159246340406854,1,11.2924077177146,0.000766872964960377,0.978390781434889
"plant:treatment:depth",3.72232223281197,3.72232223281197,1,11.2924077231497,1.7925361926192,0.206946272629822
